Effective.Date,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1999-01-01,Pennsylvania,5.15,8,5.15,8,5.15,8,166.6,5.15,5.15,8,5.15,8,NA
1999-01-01,Puerto Rico,1.2,1.86,5.15,8,5.15,8,166.6,1.20 - 5.15(i),1.2,1.86,5.15,8,(i)
1999-01-01,Rhode Island,5.15,8,5.15,8,5.15,8,166.6,5.15,5.15,8,5.15,8,NA
1999-01-01,South Carolina,0,0,5.15,8,5.15,8,166.6,...,0,0,0,0,NA
1999-01-01,South Dakota,5.15,8,5.15,8,5.15,8,166.6,5.15,5.15,8,5.15,8,NA
1999-01-01,Tennessee,0,0,5.15,8,5.15,8,166.6,...,0,0,0,0,NA
1999-01-01,Texas,3.35,5.2,5.15,8,5.15,8,166.6,3.35,3.35,5.2,3.35,5.2,NA
1999-01-01,U.S. Virgin Islands,4.65,7.22,5.15,8,5.15,8,166.6,"4.65(g, j)",4.65,7.22,4.65,7.22,"(g, j)"
1999-01-01,Utah,5.15,8,5.15,8,5.15,8,166.6,5.15,5.15,8,5.15,8,NA
1999-01-01,Vermont,5.25,8.15,5.15,8,5.25,8.15,166.6,5.25(e),5.25,8.15,5.25,8.15,(e)
1999-01-01,Virginia,5.15,8,5.15,8,5.15,8,166.6,5.15[c],5.15,8,5.15,8,[c]
1999-01-01,Washington,4.9,7.61,5.15,8,5.15,8,166.6,4.9,4.9,7.61,4.9,7.61,NA
1999-01-01,West Virginia,4.75,7.37,5.15,8,5.15,8,166.6,4.75 (d),4.75,7.37,4.75,7.37,(d)
1999-01-01,Wisconsin,5.15,8,5.15,8,5.15,8,166.6,5.15,5.15,8,5.15,8,NA
1999-01-01,Wyoming,1.6,2.48,5.15,8,5.15,8,166.6,1.6,1.6,2.48,1.6,2.48,NA
2000-01-01,Alabama,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Alaska,5.65,8.49,5.15,7.74,5.65,8.49,172.2,5.65,5.65,8.49,5.65,8.49,NA
2000-01-01,Arizona,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Arkansas,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000-01-01,California,5.75,8.64,5.15,7.74,5.75,8.64,172.2,5.75,5.75,8.64,5.75,8.64,NA
2000-01-01,Colorado,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Connecticut,6.15,9.24,5.15,7.74,6.15,9.24,172.2,6.15,6.15,9.24,6.15,9.24,NA
2000-01-01,Delaware,5.65,8.49,5.15,7.74,5.65,8.49,172.2,5.65,5.65,8.49,5.65,8.49,NA
2000-01-01,District of Columbia,6.15,9.24,5.15,7.74,6.15,9.24,172.2,6.15,6.15,9.24,6.15,9.24,NA
2000-01-01,Florida,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Georgia,3.25,4.88,5.15,7.74,5.15,7.74,172.2,3.25(d),3.25,4.88,3.25,4.88,(d)
2000-01-01,Guam,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Hawaii,5.25,7.89,5.15,7.74,5.25,7.89,172.2,5.25,5.25,7.89,5.25,7.89,NA
2000-01-01,Idaho,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Illinois,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000-01-01,Indiana,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(e),5.15,7.74,5.15,7.74,(e)
2000-01-01,Iowa,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Kansas,2.65,3.98,5.15,7.74,5.15,7.74,172.2,2.65,2.65,3.98,2.65,3.98,NA
2000-01-01,Kentucky,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Louisiana,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Maine,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Maryland,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Massachusetts,6,9.01,5.15,7.74,6,9.01,172.2,6,6,9.01,6,9.01,NA
2000-01-01,Michigan,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(e),5.15,7.74,5.15,7.74,(e)
2000-01-01,Minnesota,4.9,7.36,5.15,7.74,5.15,7.74,172.2,4.90 - 5.15(g),4.9,7.36,5.15,7.74,(g)
2000-01-01,Mississippi,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Missouri,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Montana,4,6.01,5.15,7.74,5.15,7.74,172.2,4.00 - 5.15(g),4,6.01,5.15,7.74,(g)
2000-01-01,Nebraska,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000-01-01,Nevada,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,New Hampshire,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,New Jersey,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,New Mexico,4.25,6.38,5.15,7.74,5.15,7.74,172.2,4.25,4.25,6.38,4.25,6.38,NA
2000-01-01,New York,4.25,6.38,5.15,7.74,5.15,7.74,172.2,4.25,4.25,6.38,4.25,6.38,NA
2000-01-01,North Carolina,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,North Dakota,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Ohio,2.8,4.21,5.15,7.74,5.15,7.74,172.2,2.80 - 4.25(g),2.8,4.21,4.25,6.38,(g)
2000-01-01,Oklahoma,2,3,5.15,7.74,5.15,7.74,172.2,2.00 - 5.15(g),2,3,5.15,7.74,(g)
2000-01-01,Oregon,6.5,9.76,5.15,7.74,6.5,9.76,172.2,6.5,6.5,9.76,6.5,9.76,NA
2000-01-01,Pennsylvania,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Puerto Rico,3.61,5.42,5.15,7.74,5.15,7.74,172.2,3.61 - 5.15(i),3.61,5.42,5.15,7.74,(i)
2000-01-01,Rhode Island,5.65,8.49,5.15,7.74,5.65,8.49,172.2,5.65,5.65,8.49,5.65,8.49,NA
2000-01-01,South Carolina,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,South Dakota,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Tennessee,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,NA
2000-01-01,Texas,3.35,5.03,5.15,7.74,5.15,7.74,172.2,3.35,3.35,5.03,3.35,5.03,NA
2000-01-01,U.S. Virgin Islands,4.3,6.46,5.15,7.74,5.15,7.74,172.2,"4.30 - 4.65(g,j)",4.3,6.46,4.65,6.98,"(g, j)"
2000-01-01,Utah,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Vermont,5.75,8.64,5.15,7.74,5.75,8.64,172.2,5.75(e),5.75,8.64,5.75,8.64,(e)
2000-01-01,Virginia,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000-01-01,Washington,6.5,9.76,5.15,7.74,6.5,9.76,172.2,6.5,6.5,9.76,6.5,9.76,NA
2000-01-01,West Virginia,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(d),5.15,7.74,5.15,7.74,(d)
2000-01-01,Wisconsin,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,NA
2000-01-01,Wyoming,1.6,2.4,5.15,7.74,5.15,7.74,172.2,1.6,1.6,2.4,1.6,2.4,NA
2001-01-01,Alabama,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Alaska,5.65,8.25,5.15,7.52,5.65,8.25,177.1,5.65,5.65,8.25,5.65,8.25,NA
2001-01-01,Arizona,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Arkansas,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001-01-01,California,6.25,9.13,5.15,7.52,6.25,9.13,177.1,6.25,6.25,9.13,6.25,9.13,NA
2001-01-01,Colorado,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Connecticut,6.4,9.35,5.15,7.52,6.4,9.35,177.1,6.4,6.4,9.35,6.4,9.35,NA
2001-01-01,Delaware,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,NA
2001-01-01,District of Columbia,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,NA
2001-01-01,Florida,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Georgia,3.25,4.75,5.15,7.52,5.15,7.52,177.1,3.25(d),3.25,4.75,3.25,4.75,(d)
2001-01-01,Guam,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Hawaii,5.25,7.67,5.15,7.52,5.25,7.67,177.1,5.25,5.25,7.67,5.25,7.67,NA
2001-01-01,Idaho,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Illinois,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001-01-01,Indiana,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(e),5.15,7.52,5.15,7.52,(e)
2001-01-01,Iowa,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Kansas,2.65,3.87,5.15,7.52,5.15,7.52,177.1,2.65,2.65,3.87,2.65,3.87,NA
2001-01-01,Kentucky,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Louisiana,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Maine,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Maryland,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Massachusetts,6.75,9.86,5.15,7.52,6.75,9.86,177.1,6.75,6.75,9.86,6.75,9.86,NA
2001-01-01,Michigan,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(e),5.15,7.52,5.15,7.52,(e)
2001-01-01,Minnesota,4.9,7.16,5.15,7.52,5.15,7.52,177.1,4.90 - 5.15(g),4.9,7.16,5.15,7.52,(g)
2001-01-01,Mississippi,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Missouri,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Montana,4,5.84,5.15,7.52,5.15,7.52,177.1,4.00 - 5.15(g),4,5.84,5.15,7.52,(g)
2001-01-01,Nebraska,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001-01-01,Nevada,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,New Hampshire,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,New Jersey,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,New Mexico,4.25,6.21,5.15,7.52,5.15,7.52,177.1,4.25,4.25,6.21,4.25,6.21,NA
2001-01-01,New York,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,North Carolina,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,North Dakota,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Ohio,2.8,4.09,5.15,7.52,5.15,7.52,177.1,2.80 - 4.25(g),2.8,4.09,4.25,6.21,(g)
2001-01-01,Oklahoma,2,2.92,5.15,7.52,5.15,7.52,177.1,2.00 - 5.15(g),2,2.92,5.15,7.52,(g)
2001-01-01,Oregon,6.5,9.49,5.15,7.52,6.5,9.49,177.1,6.5,6.5,9.49,6.5,9.49,NA
2001-01-01,Pennsylvania,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Puerto Rico,3.61,5.27,5.15,7.52,5.15,7.52,177.1,3.61 - 5.15(i),3.61,5.27,5.15,7.52,(i)
2001-01-01,Rhode Island,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,NA
2001-01-01,South Carolina,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,South Dakota,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Tennessee,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,NA
2001-01-01,Texas,3.35,4.89,5.15,7.52,5.15,7.52,177.1,3.35,3.35,4.89,3.35,4.89,NA
2001-01-01,U.S. Virgin Islands,4.3,6.28,5.15,7.52,5.15,7.52,177.1,"4.30 - 4.65(g,j)",4.3,6.28,4.65,6.79,"(g, j)"
2001-01-01,Utah,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Vermont,6.25,9.13,5.15,7.52,6.25,9.13,177.1,6.25(e),6.25,9.13,6.25,9.13,(e)
2001-01-01,Virginia,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001-01-01,Washington,6.72,9.81,5.15,7.52,6.72,9.81,177.1,6.72,6.72,9.81,6.72,9.81,NA
2001-01-01,West Virginia,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(d),5.15,7.52,5.15,7.52,(d)
2001-01-01,Wisconsin,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,NA
2001-01-01,Wyoming,1.6,2.34,5.15,7.52,5.15,7.52,177.1,1.6,1.6,2.34,1.6,2.34,NA
2002-01-01,Alabama,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Alaska,5.65,8.12,5.15,7.4,5.65,8.12,179.9,5.65,5.65,8.12,5.65,8.12,NA
2002-01-01,Arizona,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Arkansas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002-01-01,California,6.75,9.71,5.15,7.4,6.75,9.71,179.9,6.75,6.75,9.71,6.75,9.71,NA
2002-01-01,Colorado,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Connecticut,6.7,9.63,5.15,7.4,6.7,9.63,179.9,6.7,6.7,9.63,6.7,9.63,NA
2002-01-01,Delaware,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,NA
2002-01-01,District of Columbia,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,NA
2002-01-01,Florida,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Georgia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(d),5.15,7.4,5.15,7.4,(d)
2002-01-01,Guam,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Hawaii,5.75,8.27,5.15,7.4,5.75,8.27,179.9,5.75,5.75,8.27,5.75,8.27,NA
2002-01-01,Idaho,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Illinois,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002-01-01,Indiana,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(e),5.15,7.4,5.15,7.4,(e)
2002-01-01,Iowa,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Kansas,2.65,3.81,5.15,7.4,5.15,7.4,179.9,2.65,2.65,3.81,2.65,3.81,NA
2002-01-01,Kentucky,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Louisiana,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Maine,5.75,8.27,5.15,7.4,5.75,8.27,179.9,5.75,5.75,8.27,5.75,8.27,NA
2002-01-01,Maryland,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Massachusetts,6.75,9.71,5.15,7.4,6.75,9.71,179.9,6.75,6.75,9.71,6.75,9.71,NA
2002-01-01,Michigan,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(e),5.15,7.4,5.15,7.4,(e)
2002-01-01,Minnesota,4.9,7.05,5.15,7.4,5.15,7.4,179.9,4.90 - 5.15(g),4.9,7.05,5.15,7.4,(g)
2002-01-01,Mississippi,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Missouri,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Montana,4,5.75,5.15,7.4,5.15,7.4,179.9,4.00 - 5.15(g),4,5.75,5.15,7.4,(g)
2002-01-01,Nebraska,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002-01-01,Nevada,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,New Hampshire,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,New Jersey,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,New Mexico,4.25,6.11,5.15,7.4,5.15,7.4,179.9,4.25,4.25,6.11,4.25,6.11,NA
2002-01-01,New York,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,North Carolina,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,North Dakota,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Ohio,2.8,4.03,5.15,7.4,5.15,7.4,179.9,2.80 - 4.25(g),2.8,4.03,4.25,6.11,(g)
2002-01-01,Oklahoma,2,2.88,5.15,7.4,5.15,7.4,179.9,2.00 - 5.15(g),2,2.88,5.15,7.4,(g)
2002-01-01,Oregon,6.5,9.35,5.15,7.4,6.5,9.35,179.9,6.5,6.5,9.35,6.5,9.35,NA
2002-01-01,Pennsylvania,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Puerto Rico,3.61,5.19,5.15,7.4,5.15,7.4,179.9,3.61 - 5.15(i),3.61,5.19,5.15,7.4,(i)
2002-01-01,Rhode Island,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,NA
2002-01-01,South Carolina,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,South Dakota,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Tennessee,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,NA
2002-01-01,Texas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,U.S. Virgin Islands,4.3,6.18,5.15,7.4,5.15,7.4,179.9,"4.30 - 4.65(g,j)",4.3,6.18,4.65,6.69,"(g, j)"
2002-01-01,Utah,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Vermont,6.25,8.99,5.15,7.4,6.25,8.99,179.9,6.25(e),6.25,8.99,6.25,8.99,(e)
2002-01-01,Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002-01-01,Washington,6.9,9.92,5.15,7.4,6.9,9.92,179.9,6.9,6.9,9.92,6.9,9.92,NA
2002-01-01,West Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(d),5.15,7.4,5.15,7.4,(d)
2002-01-01,Wisconsin,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2002-01-01,Wyoming,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,NA
2003-01-01,Alabama,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
2003-01-01,Alaska,7.15,10.05,5.15,7.24,7.15,10.05,184,7.15,7.15,10.05,7.15,10.05,NA
2003-01-01,Arizona,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
2003-01-01,Arkansas,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003-01-01,California,6.75,9.49,5.15,7.24,6.75,9.49,184,6.75,6.75,9.49,6.75,9.49,NA
2003-01-01,Colorado,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Connecticut,6.9,9.7,5.15,7.24,6.9,9.7,184,6.9,6.9,9.7,6.9,9.7,NA
2003-01-01,Delaware,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,NA
2003-01-01,District of Columbia,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,NA
2003-01-01,Florida,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
2003-01-01,Georgia,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(d),5.15,7.24,5.15,7.24,(d)
2003-01-01,Guam,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Hawaii,6.25,8.79,5.15,7.24,6.25,8.79,184,6.25,6.25,8.79,6.25,8.79,NA
2003-01-01,Idaho,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Illinois,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003-01-01,Indiana,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(e),5.15,7.24,5.15,7.24,(e)
2003-01-01,Iowa,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Kansas,2.65,3.73,5.15,7.24,5.15,7.24,184,2.65,2.65,3.73,2.65,3.73,NA
2003-01-01,Kentucky,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Louisiana,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
2003-01-01,Maine,6.25,8.79,5.15,7.24,6.25,8.79,184,6.25,6.25,8.79,6.25,8.79,NA
2003-01-01,Maryland,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Massachusetts,6.75,9.49,5.15,7.24,6.75,9.49,184,6.75,6.75,9.49,6.75,9.49,NA
2003-01-01,Michigan,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(e),5.15,7.24,5.15,7.24,(e)
2003-01-01,Minnesota,4.9,6.89,5.15,7.24,5.15,7.24,184,4.90 - 5.15(g),4.9,6.89,5.15,7.24,(g)
2003-01-01,Mississippi,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
2003-01-01,Missouri,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Montana,4,5.62,5.15,7.24,5.15,7.24,184,4.00 - 5.15(g),4,5.62,5.15,7.24,(g)
2003-01-01,Nebraska,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003-01-01,Nevada,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,New Hampshire,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,New Jersey,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,New Mexico,4.25,5.97,5.15,7.24,5.15,7.24,184,4.25,4.25,5.97,4.25,5.97,NA
2003-01-01,New York,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,North Carolina,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,North Dakota,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Ohio,2.8,3.94,5.15,7.24,5.15,7.24,184,2.80 - 4.25(g),2.8,3.94,4.25,5.97,(g)
2003-01-01,Oklahoma,2,2.81,5.15,7.24,5.15,7.24,184,2.00 - 5.15(g),2,2.81,5.15,7.24,(g)
2003-01-01,Oregon,6.9,9.7,5.15,7.24,6.9,9.7,184,6.9,6.9,9.7,6.9,9.7,NA
2003-01-01,Pennsylvania,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,NA
2003-01-01,Puerto Rico,3.61,5.07,5.15,7.24,5.15,7.24,184,3.61 - 5.15(i),3.61,5.07,5.15,7.24,(i)
2003-01-01,Rhode Island,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,NA
2003-01-01,South Carolina,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,NA
